slug,path,target_price,max_time,max_trades_per_window,trade_index,side,entry_elapsed,entry_price,tp_price,exit_elapsed,exit_price,exit_reason,winner,pnl,volume_ratio,btc_return
btc-updown-15m-1776117600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_005333_btc-updown-15m-1776117600_prices.csv,0.12,600,2,1,UP,67,0.71,0.83,122,0.83,tp,UP,0.72,2.9059,0.000953
btc-updown-15m-1776117600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_005333_btc-updown-15m-1776117600_prices.csv,0.12,600,2,2,UP,81,0.68,0.8,120,0.8,tp,UP,0.72,5.4705,0.000841
btc-updown-15m-1776118500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_011500_btc-updown-15m-1776118500_prices.csv,0.12,600,2,1,UP,71,0.59,0.71,110,0.71,tp,UP,0.72,3.7861,0.000545
btc-updown-15m-1776118500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_011500_btc-updown-15m-1776118500_prices.csv,0.12,600,2,2,UP,93,0.57,0.69,108,0.69,tp,UP,0.72,2.9541,0.000301
btc-updown-15m-1776119400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_013001_btc-updown-15m-1776119400_prices.csv,0.12,600,2,1,UP,63,0.67,0.79,343,0.79,tp,UP,0.72,2.6961,0.001436
btc-updown-15m-1776119400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_013001_btc-updown-15m-1776119400_prices.csv,0.12,600,2,2,UP,67,0.61,0.73,87,0.73,tp,UP,0.72,4.0034,0.001858
btc-updown-15m-1776120300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_014501_btc-updown-15m-1776120300_prices.csv,0.12,600,2,1,DOWN,62,0.67,0.79,899,0.0,settle,UP,-4.02,2.7464,-0.00182
btc-updown-15m-1776120300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_014501_btc-updown-15m-1776120300_prices.csv,0.12,600,2,2,DOWN,88,0.67,0.79,899,0.0,settle,UP,-4.02,3.8923,-0.001399
btc-updown-15m-1776121200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_020000_btc-updown-15m-1776121200_prices.csv,0.12,600,2,1,DOWN,60,0.71,0.83,899,0.0,settle,UP,-4.26,16.9838,-0.001968
btc-updown-15m-1776121200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_020000_btc-updown-15m-1776121200_prices.csv,0.12,600,2,2,DOWN,73,0.78,0.9,899,0.0,settle,UP,-4.68,4.5141,-0.002389
btc-updown-15m-1776122100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_021501_btc-updown-15m-1776122100_prices.csv,0.12,600,2,1,UP,62,0.5,0.62,344,0.62,tp,UP,0.72,3.025,0.00063
btc-updown-15m-1776122100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_021501_btc-updown-15m-1776122100_prices.csv,0.12,600,2,2,UP,67,0.5,0.62,344,0.62,tp,UP,0.72,4.3136,0.00067
btc-updown-15m-1776123000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_023001_btc-updown-15m-1776123000_prices.csv,0.12,600,2,1,UP,60,0.59,0.71,291,0.71,tp,DOWN,0.72,3.7325,0.000937
btc-updown-15m-1776123000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_023001_btc-updown-15m-1776123000_prices.csv,0.12,600,2,2,UP,66,0.53,0.65,289,0.65,tp,DOWN,0.72,7.9896,0.000637
btc-updown-15m-1776123900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_024500_btc-updown-15m-1776123900_prices.csv,0.12,600,2,1,UP,63,0.51,0.63,899,0.0,settle,DOWN,-3.06,14.3816,0.000306
btc-updown-15m-1776123900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_024500_btc-updown-15m-1776123900_prices.csv,0.12,600,2,2,UP,68,0.52,0.64,899,0.0,settle,DOWN,-3.12,6.9051,6.4e-05
btc-updown-15m-1776124800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_030000_btc-updown-15m-1776124800_prices.csv,0.12,600,2,1,UP,60,0.59,0.71,180,0.71,tp,DOWN,0.72,3.0642,0.000564
btc-updown-15m-1776124800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_030000_btc-updown-15m-1776124800_prices.csv,0.12,600,2,2,UP,68,0.6,0.72,180,0.72,tp,DOWN,0.72,12.3898,0.000485
btc-updown-15m-1776125700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_031501_btc-updown-15m-1776125700_prices.csv,0.12,600,2,1,UP,61,0.56,0.68,142,0.68,tp,DOWN,0.72,4.0637,0.000328
btc-updown-15m-1776125700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_031501_btc-updown-15m-1776125700_prices.csv,0.12,600,2,2,UP,65,0.58,0.7,144,0.7,tp,DOWN,0.72,3.6131,0.000109
btc-updown-15m-1776126600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_033001_btc-updown-15m-1776126600_prices.csv,0.12,600,2,1,UP,61,0.59,0.71,404,0.71,tp,UP,0.72,7.8271,0.000396
btc-updown-15m-1776126600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_033001_btc-updown-15m-1776126600_prices.csv,0.12,600,2,2,UP,79,0.59,0.71,404,0.71,tp,UP,0.72,4.846,0.000277
btc-updown-15m-1776127500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_034501_btc-updown-15m-1776127500_prices.csv,0.12,600,2,1,DOWN,63,0.45,0.57,82,0.57,tp,DOWN,0.72,13.0709,-0.000202
btc-updown-15m-1776127500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_034501_btc-updown-15m-1776127500_prices.csv,0.12,600,2,2,DOWN,79,0.49,0.61,83,0.61,tp,DOWN,0.72,3.6096,-0.000839
btc-updown-15m-1776128400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_040001_btc-updown-15m-1776128400_prices.csv,0.12,600,2,1,DOWN,61,0.61,0.73,78,0.73,tp,UP,0.72,3.49,-0.000705
btc-updown-15m-1776128400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_040001_btc-updown-15m-1776128400_prices.csv,0.12,600,2,2,DOWN,64,0.62,0.74,105,0.74,tp,UP,0.72,2.5217,-0.000922
btc-updown-15m-1776129300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_041500_btc-updown-15m-1776129300_prices.csv,0.12,600,2,1,DOWN,60,0.59,0.71,899,1.0,settle,DOWN,2.46,13.6314,-0.000787
btc-updown-15m-1776129300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_041500_btc-updown-15m-1776129300_prices.csv,0.12,600,2,2,DOWN,78,0.64,0.76,899,1.0,settle,DOWN,2.16,3.1936,-0.00086
btc-updown-15m-1776130200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_043000_btc-updown-15m-1776130200_prices.csv,0.12,600,2,1,DOWN,63,0.52,0.64,150,0.64,tp,UP,0.72,13.9953,-0.000306
btc-updown-15m-1776130200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_043000_btc-updown-15m-1776130200_prices.csv,0.12,600,2,2,DOWN,64,0.52,0.64,150,0.64,tp,UP,0.72,11.4721,-0.000235
btc-updown-15m-1776131100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_044501_btc-updown-15m-1776131100_prices.csv,0.12,600,2,1,UP,61,0.62,0.74,407,0.74,tp,UP,0.72,14.8312,0.000653
btc-updown-15m-1776131100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_044501_btc-updown-15m-1776131100_prices.csv,0.12,600,2,2,UP,62,0.62,0.74,407,0.74,tp,UP,0.72,37.3663,0.00081
btc-updown-15m-1776132000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_050000_btc-updown-15m-1776132000_prices.csv,0.12,600,2,1,DOWN,61,0.57,0.69,899,0.0,settle,UP,-3.42,2.9482,-0.00033
btc-updown-15m-1776132000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_050000_btc-updown-15m-1776132000_prices.csv,0.12,600,2,2,DOWN,65,0.57,0.69,899,0.0,settle,UP,-3.42,8.061,-0.000288
btc-updown-15m-1776132900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_051500_btc-updown-15m-1776132900_prices.csv,0.12,600,2,1,DOWN,60,0.72,0.84,798,0.84,tp,DOWN,0.72,27.2042,-0.000479
btc-updown-15m-1776132900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_051500_btc-updown-15m-1776132900_prices.csv,0.12,600,2,2,DOWN,61,0.7,0.82,796,0.82,tp,DOWN,0.72,4.6332,-0.00039
btc-updown-15m-1776133800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_053000_btc-updown-15m-1776133800_prices.csv,0.12,600,2,1,DOWN,70,0.58,0.7,200,0.7,tp,UP,0.72,4.2917,-0.000466
btc-updown-15m-1776133800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_053000_btc-updown-15m-1776133800_prices.csv,0.12,600,2,2,DOWN,73,0.63,0.75,207,0.75,tp,UP,0.72,3.2527,-0.000296
btc-updown-15m-1776134700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_054501_btc-updown-15m-1776134700_prices.csv,0.12,600,2,1,DOWN,61,0.55,0.67,352,0.67,tp,DOWN,0.72,12.9145,-0.000448
btc-updown-15m-1776134700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_054501_btc-updown-15m-1776134700_prices.csv,0.12,600,2,2,DOWN,70,0.61,0.73,352,0.73,tp,DOWN,0.72,3.7574,-0.000466
btc-updown-15m-1776135600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_060000_btc-updown-15m-1776135600_prices.csv,0.12,600,2,1,DOWN,61,0.56,0.68,893,0.68,tp,UP,0.72,9.9813,-0.000324
btc-updown-15m-1776135600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_060000_btc-updown-15m-1776135600_prices.csv,0.12,600,2,2,DOWN,67,0.56,0.68,893,0.68,tp,UP,0.72,4.0539,-0.000324
btc-updown-15m-1776136500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_061500_btc-updown-15m-1776136500_prices.csv,0.12,600,2,1,DOWN,61,0.48,0.6,154,0.6,tp,DOWN,0.72,6.545,-1.4e-05
btc-updown-15m-1776136500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_061500_btc-updown-15m-1776136500_prices.csv,0.12,600,2,2,DOWN,63,0.5,0.62,194,0.62,tp,DOWN,0.72,3.876,-1.4e-05
btc-updown-15m-1776137400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_063000_btc-updown-15m-1776137400_prices.csv,0.12,600,2,1,UP,60,0.49,0.61,97,0.61,tp,UP,0.72,5.4387,0.0001
btc-updown-15m-1776137400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_063000_btc-updown-15m-1776137400_prices.csv,0.12,600,2,2,UP,63,0.49,0.61,97,0.61,tp,UP,0.72,4.0034,0.000209
btc-updown-15m-1776138300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_064500_btc-updown-15m-1776138300_prices.csv,0.12,600,2,1,DOWN,66,0.57,0.69,101,0.69,tp,DOWN,0.72,2.842,-0.00049
btc-updown-15m-1776138300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_064500_btc-updown-15m-1776138300_prices.csv,0.12,600,2,2,DOWN,78,0.59,0.71,420,0.71,tp,DOWN,0.72,120.0108,-0.000627
btc-updown-15m-1776139200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_070001_btc-updown-15m-1776139200_prices.csv,0.12,600,2,1,DOWN,72,0.62,0.74,138,0.74,tp,UP,0.72,2.5458,-0.000353
btc-updown-15m-1776139200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_070001_btc-updown-15m-1776139200_prices.csv,0.12,600,2,2,DOWN,84,0.62,0.74,138,0.74,tp,UP,0.72,4.1214,-0.000432
btc-updown-15m-1776140100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_071501_btc-updown-15m-1776140100_prices.csv,0.12,600,2,1,DOWN,61,0.53,0.65,151,0.65,tp,UP,0.72,364.9386,-8e-05
btc-updown-15m-1776140100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_071501_btc-updown-15m-1776140100_prices.csv,0.12,600,2,2,DOWN,97,0.6,0.72,899,0.0,settle,UP,-3.6,3.3231,-0.000128
btc-updown-15m-1776141000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_073001_btc-updown-15m-1776141000_prices.csv,0.12,600,2,1,DOWN,67,0.6,0.72,74,0.72,tp,DOWN,0.72,11.3385,-0.000489
btc-updown-15m-1776141000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_073001_btc-updown-15m-1776141000_prices.csv,0.12,600,2,2,DOWN,81,0.72,0.84,302,0.84,tp,DOWN,0.72,2.604,-0.000736
btc-updown-15m-1776141900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_074500_btc-updown-15m-1776141900_prices.csv,0.12,600,2,1,UP,88,0.51,0.63,143,0.63,tp,UP,0.72,30.0619,0.000143
btc-updown-15m-1776141900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_074500_btc-updown-15m-1776141900_prices.csv,0.12,600,2,2,UP,127,0.55,0.67,145,0.67,tp,UP,0.72,42.8545,0.000149
btc-updown-15m-1776142800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_080001_btc-updown-15m-1776142800_prices.csv,0.12,600,2,1,DOWN,72,0.66,0.78,257,0.78,tp,DOWN,0.72,2.7499,-0.000433
btc-updown-15m-1776142800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_080001_btc-updown-15m-1776142800_prices.csv,0.12,600,2,2,DOWN,78,0.66,0.78,257,0.78,tp,DOWN,0.72,3.0497,-0.000433
btc-updown-15m-1776143700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_081501_btc-updown-15m-1776143700_prices.csv,0.12,600,2,1,UP,60,0.52,0.64,151,0.64,tp,UP,0.72,15.705,0.000205
btc-updown-15m-1776143700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_081501_btc-updown-15m-1776143700_prices.csv,0.12,600,2,2,UP,82,0.53,0.65,151,0.65,tp,UP,0.72,5.0559,0.000205
btc-updown-15m-1776144600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_083000_btc-updown-15m-1776144600_prices.csv,0.12,600,2,1,UP,60,0.5,0.62,899,0.0,settle,DOWN,-3.0,37.5367,7.1e-05
btc-updown-15m-1776144600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_083000_btc-updown-15m-1776144600_prices.csv,0.12,600,2,2,UP,61,0.5,0.62,899,0.0,settle,DOWN,-3.0,38.9228,0.000155
btc-updown-15m-1776145500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_084500_btc-updown-15m-1776145500_prices.csv,0.12,600,2,1,DOWN,99,0.47,0.59,290,0.59,tp,DOWN,0.72,21.6447,-1.9e-05
btc-updown-15m-1776145500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_084500_btc-updown-15m-1776145500_prices.csv,0.12,600,2,2,DOWN,104,0.45,0.57,290,0.57,tp,DOWN,0.72,9.7165,-1.9e-05
btc-updown-15m-1776146400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_090000_btc-updown-15m-1776146400_prices.csv,0.12,600,2,1,UP,69,0.79,0.91,371,0.91,tp,UP,0.72,3.7266,0.001143
btc-updown-15m-1776146400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_090000_btc-updown-15m-1776146400_prices.csv,0.12,600,2,2,UP,71,0.82,0.94,411,0.94,tp,UP,0.72,3.0892,0.001211
btc-updown-15m-1776147300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_091501_btc-updown-15m-1776147300_prices.csv,0.12,600,2,1,UP,79,0.49,0.61,214,0.61,tp,UP,0.72,2.7325,4.3e-05
btc-updown-15m-1776147300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_091501_btc-updown-15m-1776147300_prices.csv,0.12,600,2,2,UP,82,0.49,0.61,214,0.61,tp,UP,0.72,3.0798,4.4e-05
btc-updown-15m-1776148200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_093001_btc-updown-15m-1776148200_prices.csv,0.12,600,2,1,UP,61,0.4,0.52,163,0.52,tp,UP,0.72,18.3831,0.000216
btc-updown-15m-1776148200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_093001_btc-updown-15m-1776148200_prices.csv,0.12,600,2,2,UP,64,0.45,0.57,363,0.57,tp,UP,0.72,3.2005,0.000399
btc-updown-15m-1776149100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_094501_btc-updown-15m-1776149100_prices.csv,0.12,600,2,1,UP,63,0.51,0.63,107,0.63,tp,UP,0.72,2.5615,0.000282
btc-updown-15m-1776149100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_094501_btc-updown-15m-1776149100_prices.csv,0.12,600,2,2,UP,64,0.52,0.64,107,0.64,tp,UP,0.72,3.4917,0.000282
btc-updown-15m-1776150000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_100001_btc-updown-15m-1776150000_prices.csv,0.12,600,2,1,DOWN,61,0.6,0.72,109,0.72,tp,UP,0.72,2.7931,-0.000119
btc-updown-15m-1776150000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_100001_btc-updown-15m-1776150000_prices.csv,0.12,600,2,2,DOWN,67,0.65,0.77,109,0.77,tp,UP,0.72,14.5303,-0.000188
btc-updown-15m-1776150900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_101501_btc-updown-15m-1776150900_prices.csv,0.12,600,2,1,DOWN,60,0.67,0.79,276,0.79,tp,DOWN,0.72,2.5738,-0.000736
btc-updown-15m-1776150900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_101501_btc-updown-15m-1776150900_prices.csv,0.12,600,2,2,DOWN,66,0.72,0.84,288,0.84,tp,DOWN,0.72,4.682,-0.000951
btc-updown-15m-1776151800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_103000_btc-updown-15m-1776151800_prices.csv,0.12,600,2,1,DOWN,61,0.56,0.68,101,0.68,tp,DOWN,0.72,5.1474,-0.00018
btc-updown-15m-1776151800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_103000_btc-updown-15m-1776151800_prices.csv,0.12,600,2,2,DOWN,102,0.69,0.81,219,0.81,tp,DOWN,0.72,4.3483,-0.000733
btc-updown-15m-1776152700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_104501_btc-updown-15m-1776152700_prices.csv,0.12,600,2,1,UP,63,0.51,0.63,401,0.63,tp,UP,0.72,3.545,1.6e-05
btc-updown-15m-1776152700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_104501_btc-updown-15m-1776152700_prices.csv,0.12,600,2,2,DOWN,67,0.49,0.61,439,0.61,tp,UP,0.72,4.0482,-1e-05
btc-updown-15m-1776153600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_110001_btc-updown-15m-1776153600_prices.csv,0.12,600,2,1,DOWN,63,0.51,0.63,126,0.63,tp,DOWN,0.72,22.1402,-0.000137
btc-updown-15m-1776153600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_110001_btc-updown-15m-1776153600_prices.csv,0.12,600,2,2,DOWN,66,0.53,0.65,127,0.65,tp,DOWN,0.72,2.5333,-0.000179
btc-updown-15m-1776154500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_111500_btc-updown-15m-1776154500_prices.csv,0.12,600,2,1,UP,65,0.6,0.72,789,0.72,tp,UP,0.72,2.8894,0.000267
btc-updown-15m-1776154500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_111500_btc-updown-15m-1776154500_prices.csv,0.12,600,2,2,UP,70,0.6,0.72,789,0.72,tp,UP,0.72,9.2501,0.000398
btc-updown-15m-1776155400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_113001_btc-updown-15m-1776155400_prices.csv,0.12,600,2,1,UP,61,0.74,0.86,235,0.86,tp,UP,0.72,2.9101,0.001253
btc-updown-15m-1776155400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_113001_btc-updown-15m-1776155400_prices.csv,0.12,600,2,2,UP,68,0.73,0.85,235,0.85,tp,UP,0.72,3.21,0.001109
btc-updown-15m-1776156300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_114501_btc-updown-15m-1776156300_prices.csv,0.12,600,2,1,DOWN,65,0.5,0.62,101,0.62,tp,UP,0.72,3.1312,-9.1e-05
btc-updown-15m-1776156300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_114501_btc-updown-15m-1776156300_prices.csv,0.12,600,2,2,DOWN,85,0.49,0.61,99,0.61,tp,UP,0.72,7.8935,-0.000161
btc-updown-15m-1776157200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_120000_btc-updown-15m-1776157200_prices.csv,0.12,600,2,1,DOWN,66,0.54,0.66,268,0.66,tp,UP,0.72,16.5505,-0.000282
btc-updown-15m-1776157200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_120000_btc-updown-15m-1776157200_prices.csv,0.12,600,2,2,DOWN,86,0.51,0.63,268,0.63,tp,UP,0.72,11.801,-0.00037
btc-updown-15m-1776158100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_121500_btc-updown-15m-1776158100_prices.csv,0.12,600,2,1,UP,74,0.49,0.61,899,0.0,settle,DOWN,-2.94,5.7697,0.0001
btc-updown-15m-1776158100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_121500_btc-updown-15m-1776158100_prices.csv,0.12,600,2,2,UP,85,0.49,0.61,899,0.0,settle,DOWN,-2.94,4.0545,0.00016
btc-updown-15m-1776159000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_123000_btc-updown-15m-1776159000_prices.csv,0.12,600,2,1,DOWN,80,0.6,0.72,493,0.72,tp,DOWN,0.72,18.1995,-0.000238
btc-updown-15m-1776159000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_123000_btc-updown-15m-1776159000_prices.csv,0.12,600,2,2,DOWN,101,0.51,0.63,247,0.63,tp,DOWN,0.72,15.7221,-0.00012
btc-updown-15m-1776159900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_124501_btc-updown-15m-1776159900_prices.csv,0.12,600,2,1,DOWN,65,0.49,0.61,155,0.61,tp,DOWN,0.72,2.7973,-0.000109
btc-updown-15m-1776159900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_124501_btc-updown-15m-1776159900_prices.csv,0.12,600,2,2,DOWN,66,0.5,0.62,156,0.62,tp,DOWN,0.72,4.2365,-0.000145
btc-updown-15m-1776160800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_130000_btc-updown-15m-1776160800_prices.csv,0.12,600,2,1,DOWN,64,0.57,0.69,80,0.69,tp,UP,0.72,8.0982,-0.000242
btc-updown-15m-1776160800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_130000_btc-updown-15m-1776160800_prices.csv,0.12,600,2,2,DOWN,78,0.65,0.77,899,0.0,settle,UP,-3.9,2.8398,-0.000637
